EventID,EmployeeID,EventType,EventDate,Detail
EVT-HIRE-E01563,E01563,Hire,2020-01-06,
EVT-EXIT-E01563,E01563,Exit,2020-03-21,Resigned
EVT-HIRE-E01564,E01564,Hire,2024-03-22,
EVT-HIRE-E01565,E01565,Hire,2023-03-25,
EVT-HIRE-E01566,E01566,Hire,2022-01-13,
EVT-EXIT-E01566,E01566,Exit,2022-04-14,Resigned
EVT-HIRE-E01567,E01567,Hire,2020-05-10,
EVT-HIRE-E01568,E01568,Hire,2025-06-28,
EVT-HIRE-E01569,E01569,Hire,2023-12-01,
EVT-HIRE-E01570,E01570,Hire,2024-03-23,
EVT-HIRE-E01571,E01571,Hire,2021-09-22,
EVT-HIRE-E01572,E01572,Hire,2024-01-20,
EVT-HIRE-E01573,E01573,Hire,2020-05-25,
EVT-EXIT-E01573,E01573,Exit,2020-09-04,Performance / Termination
EVT-HIRE-E01574,E01574,Hire,2023-03-09,
EVT-HIRE-E01575,E01575,Hire,2020-01-29,
EVT-HIRE-E01576,E01576,Hire,2020-10-07,
EVT-EXIT-E01576,E01576,Exit,2020-12-05,Resigned
EVT-HIRE-E01577,E01577,Hire,2021-03-07,
EVT-HIRE-E01578,E01578,Hire,2023-10-06,
EVT-HIRE-E01579,E01579,Hire,2024-04-16,
EVT-HIRE-E01580,E01580,Hire,2023-01-31,
EVT-HIRE-E01581,E01581,Hire,2024-01-17,
EVT-EXIT-E01581,E01581,Exit,2024-04-19,Relocation
EVT-HIRE-E01582,E01582,Hire,2023-11-03,
EVT-EXIT-E01582,E01582,Exit,2024-03-06,Resigned
EVT-HIRE-E01583,E01583,Hire,2023-12-11,
EVT-HIRE-E01584,E01584,Hire,2022-11-29,
EVT-EXIT-E01584,E01584,Exit,2023-04-12,Resigned
EVT-HIRE-E01585,E01585,Hire,2021-10-26,
EVT-HIRE-E01586,E01586,Hire,2024-02-10,
EVT-HIRE-E01587,E01587,Hire,2024-04-03,
EVT-HIRE-E01588,E01588,Hire,2022-01-31,
EVT-EXIT-E01588,E01588,Exit,2022-03-17,Resigned
EVT-HIRE-E01589,E01589,Hire,2022-11-24,
EVT-EXIT-E01589,E01589,Exit,2023-01-15,Retirement
EVT-HIRE-E01590,E01590,Hire,2023-01-18,
EVT-HIRE-E01591,E01591,Hire,2023-02-17,
EVT-HIRE-E01592,E01592,Hire,2020-07-25,
EVT-HIRE-E01593,E01593,Hire,2021-11-30,
EVT-HIRE-E01594,E01594,Hire,2024-11-04,
EVT-HIRE-E01595,E01595,Hire,2021-09-16,
EVT-EXIT-E01595,E01595,Exit,2022-02-06,Resigned
EVT-HIRE-E01596,E01596,Hire,2023-06-07,
EVT-HIRE-E01597,E01597,Hire,2025-08-06,
EVT-EXIT-E01597,E01597,Exit,2025-09-15,Retirement
EVT-HIRE-E01598,E01598,Hire,2024-08-27,
EVT-HIRE-E01599,E01599,Hire,2023-06-05,
EVT-HIRE-E01600,E01600,Hire,2025-10-04,
EVT-EXIT-E01600,E01600,Exit,2025-12-30,Performance / Termination
EVT-HIRE-E01601,E01601,Hire,2023-03-26,
EVT-HIRE-E01602,E01602,Hire,2022-04-18,
EVT-EXIT-E01602,E01602,Exit,2022-05-23,Layoff
EVT-HIRE-E01603,E01603,Hire,2021-09-07,
EVT-HIRE-E01604,E01604,Hire,2020-02-24,
EVT-HIRE-E01605,E01605,Hire,2023-07-21,
EVT-HIRE-E01606,E01606,Hire,2021-10-08,
EVT-HIRE-E01607,E01607,Hire,2020-04-23,
EVT-HIRE-E01608,E01608,Hire,2020-08-17,
EVT-HIRE-E01609,E01609,Hire,2021-08-26,
EVT-HIRE-E01610,E01610,Hire,2021-12-08,
EVT-HIRE-E01611,E01611,Hire,2022-01-23,
EVT-HIRE-E01612,E01612,Hire,2025-09-04,
EVT-EXIT-E01612,E01612,Exit,2025-12-30,Resigned
EVT-HIRE-E01613,E01613,Hire,2020-06-02,
EVT-HIRE-E01614,E01614,Hire,2020-02-02,
EVT-EXIT-E01614,E01614,Exit,2020-03-06,Resigned
EVT-HIRE-E01615,E01615,Hire,2022-06-29,
EVT-EXIT-E01615,E01615,Exit,2022-08-31,Resigned
EVT-HIRE-E01616,E01616,Hire,2022-09-20,
EVT-HIRE-E01617,E01617,Hire,2020-12-03,
EVT-EXIT-E01617,E01617,Exit,2021-05-01,Performance / Termination
EVT-HIRE-E01618,E01618,Hire,2022-12-01,
EVT-HIRE-E01619,E01619,Hire,2023-07-01,
EVT-HIRE-E01620,E01620,Hire,2021-09-17,
EVT-HIRE-E01621,E01621,Hire,2025-08-28,
EVT-HIRE-E01622,E01622,Hire,2020-11-07,
EVT-HIRE-E01623,E01623,Hire,2024-06-09,
EVT-HIRE-E01624,E01624,Hire,2023-07-31,
EVT-HIRE-E01625,E01625,Hire,2022-06-12,
EVT-HIRE-E01626,E01626,Hire,2023-03-11,
EVT-HIRE-E01627,E01627,Hire,2024-02-16,
EVT-HIRE-E01628,E01628,Hire,2023-01-23,
EVT-HIRE-E01629,E01629,Hire,2025-04-27,
EVT-EXIT-E01629,E01629,Exit,2025-09-08,Resigned
EVT-HIRE-E01630,E01630,Hire,2020-07-11,
EVT-HIRE-E01631,E01631,Hire,2024-05-12,
EVT-HIRE-E01632,E01632,Hire,2020-03-02,
EVT-EXIT-E01632,E01632,Exit,2020-06-16,Resigned
EVT-HIRE-E01633,E01633,Hire,2024-06-05,
EVT-HIRE-E01634,E01634,Hire,2025-04-15,
EVT-HIRE-E01635,E01635,Hire,2022-05-08,
EVT-HIRE-E01636,E01636,Hire,2024-07-27,
EVT-HIRE-E01637,E01637,Hire,2021-03-19,
EVT-HIRE-E01638,E01638,Hire,2025-03-19,
EVT-HIRE-E01639,E01639,Hire,2023-12-08,
EVT-EXIT-E01639,E01639,Exit,2024-01-14,Resigned
EVT-HIRE-E01640,E01640,Hire,2023-03-26,
EVT-HIRE-E01641,E01641,Hire,2021-08-09,
EVT-EXIT-E01641,E01641,Exit,2021-09-27,Layoff
EVT-HIRE-E01642,E01642,Hire,2022-02-01,
EVT-HIRE-E01643,E01643,Hire,2023-08-02,
EVT-HIRE-E01644,E01644,Hire,2023-07-04,
EVT-HIRE-E01645,E01645,Hire,2022-03-31,
EVT-HIRE-E01646,E01646,Hire,2023-01-06,
EVT-HIRE-E01647,E01647,Hire,2020-03-29,
EVT-HIRE-E01648,E01648,Hire,2020-10-04,
EVT-HIRE-E01649,E01649,Hire,2021-03-10,
EVT-HIRE-E01650,E01650,Hire,2024-11-06,
EVT-HIRE-E01651,E01651,Hire,2025-11-24,
EVT-HIRE-E01652,E01652,Hire,2021-02-06,
EVT-HIRE-E01653,E01653,Hire,2024-07-28,
EVT-HIRE-E01654,E01654,Hire,2024-06-17,
EVT-HIRE-E01655,E01655,Hire,2022-08-13,
EVT-HIRE-E01656,E01656,Hire,2024-06-27,
EVT-HIRE-E01657,E01657,Hire,2025-04-17,
EVT-HIRE-E01658,E01658,Hire,2021-10-22,
EVT-HIRE-E01659,E01659,Hire,2025-03-25,
EVT-HIRE-E01660,E01660,Hire,2020-01-28,
EVT-HIRE-E01661,E01661,Hire,2021-09-05,
EVT-HIRE-E01662,E01662,Hire,2025-01-23,
EVT-HIRE-E01663,E01663,Hire,2025-04-20,
EVT-HIRE-E01664,E01664,Hire,2023-01-27,
EVT-HIRE-E01665,E01665,Hire,2025-02-20,
EVT-HIRE-E01666,E01666,Hire,2025-06-22,
EVT-EXIT-E01666,E01666,Exit,2025-08-18,Resigned
EVT-HIRE-E01667,E01667,Hire,2023-12-04,
EVT-HIRE-E01668,E01668,Hire,2021-07-14,
EVT-HIRE-E01669,E01669,Hire,2020-06-13,
EVT-HIRE-E01670,E01670,Hire,2024-05-15,
EVT-HIRE-E01671,E01671,Hire,2025-05-23,
EVT-EXIT-E01671,E01671,Exit,2025-10-10,Layoff
EVT-HIRE-E01672,E01672,Hire,2021-07-08,
EVT-HIRE-E01673,E01673,Hire,2023-02-06,
EVT-HIRE-E01674,E01674,Hire,2023-02-21,
EVT-HIRE-E01675,E01675,Hire,2024-05-07,
EVT-EXIT-E01675,E01675,Exit,2024-10-03,Resigned
EVT-HIRE-E01676,E01676,Hire,2021-07-12,
EVT-EXIT-E01676,E01676,Exit,2021-08-21,Resigned
EVT-HIRE-E01677,E01677,Hire,2025-02-18,
EVT-EXIT-E01677,E01677,Exit,2025-05-23,Performance / Termination
EVT-HIRE-E01678,E01678,Hire,2024-09-11,
EVT-HIRE-E01679,E01679,Hire,2021-03-05,
EVT-EXIT-E01679,E01679,Exit,2021-06-26,Layoff
EVT-HIRE-E01680,E01680,Hire,2020-05-09,
EVT-HIRE-E01681,E01681,Hire,2024-03-02,
EVT-HIRE-E01682,E01682,Hire,2020-05-25,
EVT-HIRE-E01683,E01683,Hire,2022-11-30,
EVT-HIRE-E01684,E01684,Hire,2023-05-30,
EVT-HIRE-E01685,E01685,Hire,2025-06-06,
EVT-HIRE-E01686,E01686,Hire,2021-07-19,
EVT-HIRE-E01687,E01687,Hire,2023-05-02,
EVT-HIRE-E01688,E01688,Hire,2025-02-14,
EVT-HIRE-E01689,E01689,Hire,2023-07-12,
EVT-HIRE-E01690,E01690,Hire,2021-11-20,
EVT-HIRE-E01691,E01691,Hire,2020-12-26,
EVT-HIRE-E01692,E01692,Hire,2020-09-09,
EVT-HIRE-E01693,E01693,Hire,2020-10-15,
EVT-EXIT-E01693,E01693,Exit,2020-11-22,Resigned
EVT-HIRE-E01694,E01694,Hire,2024-04-24,
EVT-HIRE-E01695,E01695,Hire,2022-12-19,
EVT-HIRE-E01696,E01696,Hire,2023-03-20,
EVT-HIRE-E01697,E01697,Hire,2023-06-23,
EVT-HIRE-E01698,E01698,Hire,2021-01-11,
EVT-EXIT-E01698,E01698,Exit,2021-05-17,Resigned
EVT-HIRE-E01699,E01699,Hire,2024-11-19,
EVT-HIRE-E01700,E01700,Hire,2021-10-20,
EVT-HIRE-E01701,E01701,Hire,2022-10-11,
EVT-EXIT-E01701,E01701,Exit,2023-01-16,Resigned
EVT-HIRE-E01702,E01702,Hire,2022-01-13,
EVT-HIRE-E01703,E01703,Hire,2025-02-19,
EVT-HIRE-E01704,E01704,Hire,2022-07-19,
EVT-EXIT-E01704,E01704,Exit,2022-11-21,Resigned
EVT-HIRE-E01705,E01705,Hire,2025-04-20,
EVT-EXIT-E01705,E01705,Exit,2025-08-31,Layoff
EVT-HIRE-E01706,E01706,Hire,2024-06-01,
EVT-HIRE-E01707,E01707,Hire,2024-07-13,
EVT-EXIT-E01707,E01707,Exit,2024-08-17,Relocation
EVT-HIRE-E01708,E01708,Hire,2022-02-02,
EVT-HIRE-E01709,E01709,Hire,2021-05-06,
EVT-HIRE-E01710,E01710,Hire,2022-12-24,
EVT-HIRE-E01711,E01711,Hire,2020-08-04,
EVT-EXIT-E01711,E01711,Exit,2020-12-09,Performance / Termination
EVT-HIRE-E01712,E01712,Hire,2020-12-27,
EVT-HIRE-E01713,E01713,Hire,2020-01-09,
EVT-HIRE-E01714,E01714,Hire,2020-02-24,
EVT-EXIT-E01714,E01714,Exit,2020-06-14,Layoff
EVT-HIRE-E01715,E01715,Hire,2025-11-11,
EVT-HIRE-E01716,E01716,Hire,2020-05-06,
EVT-HIRE-E01717,E01717,Hire,2023-12-26,
EVT-HIRE-E01718,E01718,Hire,2025-11-23,
EVT-HIRE-E01719,E01719,Hire,2025-02-04,
EVT-HIRE-E01720,E01720,Hire,2024-06-15,
EVT-HIRE-E01721,E01721,Hire,2025-02-27,
EVT-HIRE-E01722,E01722,Hire,2025-05-25,
EVT-HIRE-E01723,E01723,Hire,2025-09-09,
EVT-EXIT-E01723,E01723,Exit,2025-12-01,Resigned
EVT-HIRE-E01724,E01724,Hire,2024-12-08,
EVT-HIRE-E01725,E01725,Hire,2023-02-08,
EVT-HIRE-E01726,E01726,Hire,2022-09-17,
EVT-HIRE-E01727,E01727,Hire,2025-08-07,
EVT-EXIT-E01727,E01727,Exit,2025-09-28,Retirement
EVT-HIRE-E01728,E01728,Hire,2022-10-31,
EVT-HIRE-E01729,E01729,Hire,2022-10-04,
EVT-EXIT-E01729,E01729,Exit,2023-01-23,Resigned
EVT-HIRE-E01730,E01730,Hire,2025-12-08,
EVT-EXIT-E01730,E01730,Exit,2025-12-23,Resigned
EVT-HIRE-E01731,E01731,Hire,2021-04-29,
EVT-HIRE-E01732,E01732,Hire,2025-03-07,
EVT-HIRE-E01733,E01733,Hire,2025-11-26,
EVT-EXIT-E01733,E01733,Exit,2025-12-11,Relocation
EVT-HIRE-E01734,E01734,Hire,2023-07-07,
EVT-HIRE-E01735,E01735,Hire,2020-12-14,
EVT-HIRE-E01736,E01736,Hire,2023-05-20,
EVT-HIRE-E01737,E01737,Hire,2020-06-30,
EVT-EXIT-E01737,E01737,Exit,2020-08-12,Resigned
EVT-HIRE-E01738,E01738,Hire,2022-05-19,
EVT-EXIT-E01738,E01738,Exit,2022-07-28,Performance / Termination
EVT-HIRE-E01739,E01739,Hire,2024-12-02,
EVT-EXIT-E01739,E01739,Exit,2025-04-24,Resigned
EVT-HIRE-E01740,E01740,Hire,2023-07-09,
EVT-HIRE-E01741,E01741,Hire,2020-04-09,
EVT-HIRE-E01742,E01742,Hire,2025-09-18,
EVT-HIRE-E01743,E01743,Hire,2023-03-31,
EVT-HIRE-E01744,E01744,Hire,2023-09-13,
EVT-EXIT-E01744,E01744,Exit,2024-02-01,Retirement
EVT-HIRE-E01745,E01745,Hire,2024-05-24,
EVT-HIRE-E01746,E01746,Hire,2022-09-18,
EVT-EXIT-E01746,E01746,Exit,2022-12-30,Resigned
EVT-HIRE-E01747,E01747,Hire,2023-04-19,
EVT-HIRE-E01748,E01748,Hire,2022-06-01,
EVT-HIRE-E01749,E01749,Hire,2025-08-15,
EVT-HIRE-E01750,E01750,Hire,2023-10-19,
EVT-EXIT-E01750,E01750,Exit,2023-12-10,Resigned
EVT-HIRE-E01751,E01751,Hire,2022-03-15,
EVT-HIRE-E01752,E01752,Hire,2020-03-04,
EVT-HIRE-E01753,E01753,Hire,2022-12-30,
EVT-HIRE-E01754,E01754,Hire,2024-12-07,
EVT-HIRE-E01755,E01755,Hire,2025-03-05,
EVT-HIRE-E01756,E01756,Hire,2023-05-14,
EVT-HIRE-E01757,E01757,Hire,2024-07-21,
EVT-HIRE-E01758,E01758,Hire,2022-05-30,
EVT-HIRE-E01759,E01759,Hire,2022-03-17,
EVT-HIRE-E01760,E01760,Hire,2021-05-04,
EVT-EXIT-E01760,E01760,Exit,2021-06-29,Resigned
EVT-HIRE-E01761,E01761,Hire,2021-08-15,
EVT-HIRE-E01762,E01762,Hire,2020-09-20,
EVT-HIRE-E01763,E01763,Hire,2022-03-02,
EVT-HIRE-E01764,E01764,Hire,2020-08-27,
EVT-HIRE-E01765,E01765,Hire,2020-07-07,
EVT-EXIT-E01765,E01765,Exit,2020-10-20,Relocation
EVT-HIRE-E01766,E01766,Hire,2024-12-20,
EVT-HIRE-E01767,E01767,Hire,2020-08-11,
EVT-HIRE-E01768,E01768,Hire,2023-10-20,
EVT-EXIT-E01768,E01768,Exit,2023-12-18,Performance / Termination
EVT-HIRE-E01769,E01769,Hire,2024-05-04,
EVT-HIRE-E01770,E01770,Hire,2025-10-24,
EVT-EXIT-E01770,E01770,Exit,2025-12-30,Resigned
EVT-HIRE-E01771,E01771,Hire,2020-03-31,
EVT-EXIT-E01771,E01771,Exit,2020-07-27,Layoff
EVT-HIRE-E01772,E01772,Hire,2025-03-12,
EVT-HIRE-E01773,E01773,Hire,2022-08-19,
EVT-HIRE-E01774,E01774,Hire,2021-11-12,
EVT-HIRE-E01775,E01775,Hire,2021-12-08,
EVT-HIRE-E01776,E01776,Hire,2020-10-29,
EVT-HIRE-E01777,E01777,Hire,2023-05-20,
EVT-HIRE-E01778,E01778,Hire,2021-01-11,
EVT-HIRE-E01779,E01779,Hire,2024-02-01,
EVT-HIRE-E01780,E01780,Hire,2021-07-15,
EVT-HIRE-E01781,E01781,Hire,2025-01-19,
EVT-HIRE-E01782,E01782,Hire,2022-11-14,
EVT-HIRE-E01783,E01783,Hire,2021-03-14,
EVT-HIRE-E01784,E01784,Hire,2020-04-08,
EVT-HIRE-E01785,E01785,Hire,2025-08-12,
EVT-HIRE-E01786,E01786,Hire,2022-10-06,
EVT-HIRE-E01787,E01787,Hire,2020-03-17,
EVT-HIRE-E01788,E01788,Hire,2020-03-19,
EVT-HIRE-E01789,E01789,Hire,2025-05-14,
EVT-HIRE-E01790,E01790,Hire,2022-03-22,
EVT-EXIT-E01790,E01790,Exit,2022-08-03,Resigned
EVT-HIRE-E01791,E01791,Hire,2020-12-02,
EVT-EXIT-E01791,E01791,Exit,2021-04-19,Relocation
EVT-HIRE-E01792,E01792,Hire,2021-01-12,
EVT-HIRE-E01793,E01793,Hire,2024-05-26,
EVT-HIRE-E01794,E01794,Hire,2025-10-12,
EVT-HIRE-E01795,E01795,Hire,2020-06-05,
EVT-EXIT-E01795,E01795,Exit,2020-08-07,Resigned
EVT-HIRE-E01796,E01796,Hire,2020-09-13,
EVT-HIRE-E01797,E01797,Hire,2024-08-23,
EVT-HIRE-E01798,E01798,Hire,2023-11-23,
EVT-HIRE-E01799,E01799,Hire,2021-02-03,
EVT-HIRE-E01800,E01800,Hire,2025-05-12,
EVT-EXIT-E01800,E01800,Exit,2025-06-17,Resigned
EVT-HIRE-E01801,E01801,Hire,2021-12-10,
EVT-HIRE-E01802,E01802,Hire,2021-12-28,
EVT-EXIT-E01802,E01802,Exit,2022-05-21,Resigned
EVT-HIRE-E01803,E01803,Hire,2020-08-16,
EVT-HIRE-E01804,E01804,Hire,2021-01-07,
EVT-HIRE-E01805,E01805,Hire,2024-01-29,
EVT-HIRE-E01806,E01806,Hire,2022-10-11,
EVT-HIRE-E01807,E01807,Hire,2023-12-11,
EVT-HIRE-E01808,E01808,Hire,2024-04-06,
EVT-HIRE-E01809,E01809,Hire,2022-04-07,
EVT-HIRE-E01810,E01810,Hire,2023-02-07,
EVT-HIRE-E01811,E01811,Hire,2021-09-19,
EVT-HIRE-E01812,E01812,Hire,2025-04-20,
EVT-EXIT-E01812,E01812,Exit,2025-07-13,Retirement
EVT-HIRE-E01813,E01813,Hire,2020-08-15,
EVT-HIRE-E01814,E01814,Hire,2022-08-29,
EVT-HIRE-E01815,E01815,Hire,2024-06-04,
EVT-HIRE-E01816,E01816,Hire,2024-08-03,
EVT-HIRE-E01817,E01817,Hire,2021-03-15,
EVT-HIRE-E01818,E01818,Hire,2024-06-26,
EVT-EXIT-E01818,E01818,Exit,2024-10-03,Resigned
EVT-HIRE-E01819,E01819,Hire,2023-05-28,
EVT-EXIT-E01819,E01819,Exit,2023-06-29,Layoff
EVT-HIRE-E01820,E01820,Hire,2020-04-07,
EVT-HIRE-E01821,E01821,Hire,2020-05-06,
EVT-HIRE-E01822,E01822,Hire,2023-01-04,
EVT-EXIT-E01822,E01822,Exit,2023-03-18,Resigned
EVT-HIRE-E01823,E01823,Hire,2023-06-25,
EVT-HIRE-E01824,E01824,Hire,2023-07-18,
EVT-HIRE-E01825,E01825,Hire,2020-04-19,
EVT-HIRE-E01826,E01826,Hire,2020-11-12,
EVT-HIRE-E01827,E01827,Hire,2023-04-22,
EVT-HIRE-E01828,E01828,Hire,2024-09-28,
EVT-HIRE-E01829,E01829,Hire,2022-07-08,
EVT-HIRE-E01830,E01830,Hire,2025-07-16,
EVT-EXIT-E01830,E01830,Exit,2025-09-09,Retirement
EVT-HIRE-E01831,E01831,Hire,2021-04-24,
EVT-HIRE-E01832,E01832,Hire,2022-07-03,
EVT-HIRE-E01833,E01833,Hire,2022-10-20,
EVT-EXIT-E01833,E01833,Exit,2022-12-10,Resigned
EVT-HIRE-E01834,E01834,Hire,2025-01-05,
EVT-HIRE-E01835,E01835,Hire,2022-10-23,
EVT-HIRE-E01836,E01836,Hire,2024-07-16,
EVT-HIRE-E01837,E01837,Hire,2024-02-26,
EVT-HIRE-E01838,E01838,Hire,2021-03-19,
EVT-HIRE-E01839,E01839,Hire,2020-04-21,
EVT-HIRE-E01840,E01840,Hire,2022-05-02,
EVT-HIRE-E01841,E01841,Hire,2024-06-20,
EVT-HIRE-E01842,E01842,Hire,2021-09-11,
EVT-EXIT-E01842,E01842,Exit,2022-01-08,Resigned
EVT-HIRE-E01843,E01843,Hire,2023-02-14,
EVT-HIRE-E01844,E01844,Hire,2024-01-27,
EVT-HIRE-E01845,E01845,Hire,2025-12-15,
EVT-HIRE-E01846,E01846,Hire,2022-12-03,
EVT-HIRE-E01847,E01847,Hire,2024-02-12,
EVT-EXIT-E01847,E01847,Exit,2024-05-06,Resigned
EVT-HIRE-E01848,E01848,Hire,2023-12-01,
EVT-HIRE-E01849,E01849,Hire,2020-11-21,
EVT-HIRE-E01850,E01850,Hire,2023-05-27,
EVT-HIRE-E01851,E01851,Hire,2024-01-18,
EVT-HIRE-E01852,E01852,Hire,2023-09-18,
EVT-HIRE-E01853,E01853,Hire,2023-10-24,
EVT-HIRE-E01854,E01854,Hire,2023-11-11,
EVT-HIRE-E01855,E01855,Hire,2025-10-10,
EVT-HIRE-E01856,E01856,Hire,2022-03-01,
EVT-HIRE-E01857,E01857,Hire,2023-04-04,
EVT-HIRE-E01858,E01858,Hire,2024-12-17,
EVT-HIRE-E01859,E01859,Hire,2024-05-29,
EVT-HIRE-E01860,E01860,Hire,2022-08-12,
EVT-HIRE-E01861,E01861,Hire,2021-09-11,
EVT-HIRE-E01862,E01862,Hire,2025-09-08,
EVT-HIRE-E01863,E01863,Hire,2023-08-06,
EVT-HIRE-E01864,E01864,Hire,2023-05-09,
EVT-HIRE-E01865,E01865,Hire,2025-01-27,
EVT-HIRE-E01866,E01866,Hire,2021-04-22,
EVT-HIRE-E01867,E01867,Hire,2021-10-01,
EVT-HIRE-E01868,E01868,Hire,2025-09-24,
EVT-HIRE-E01869,E01869,Hire,2023-12-13,
EVT-HIRE-E01870,E01870,Hire,2024-07-09,
EVT-EXIT-E01870,E01870,Exit,2024-09-08,Resigned
EVT-HIRE-E01871,E01871,Hire,2020-04-12,
EVT-HIRE-E01872,E01872,Hire,2024-12-04,
EVT-HIRE-E01873,E01873,Hire,2025-11-18,
EVT-EXIT-E01873,E01873,Exit,2025-12-03,Performance / Termination
EVT-HIRE-E01874,E01874,Hire,2022-04-17,
EVT-HIRE-E01875,E01875,Hire,2024-09-02,
EVT-HIRE-E01876,E01876,Hire,2025-02-26,
EVT-HIRE-E01877,E01877,Hire,2021-06-10,
EVT-HIRE-E01878,E01878,Hire,2020-06-03,
EVT-HIRE-E01879,E01879,Hire,2021-04-14,
EVT-HIRE-E01880,E01880,Hire,2023-11-23,
EVT-HIRE-E01881,E01881,Hire,2020-12-21,
EVT-HIRE-E01882,E01882,Hire,2020-10-13,
EVT-HIRE-E01883,E01883,Hire,2020-08-13,
EVT-HIRE-E01884,E01884,Hire,2024-09-06,
EVT-HIRE-E01885,E01885,Hire,2023-03-18,
EVT-HIRE-E01886,E01886,Hire,2024-06-24,
EVT-HIRE-E01887,E01887,Hire,2021-02-10,
EVT-HIRE-E01888,E01888,Hire,2021-03-23,
EVT-HIRE-E01889,E01889,Hire,2022-02-14,
EVT-HIRE-E01890,E01890,Hire,2022-07-24,
EVT-HIRE-E01891,E01891,Hire,2025-05-22,
EVT-HIRE-E01892,E01892,Hire,2020-09-08,
EVT-HIRE-E01893,E01893,Hire,2020-01-27,
EVT-HIRE-E01894,E01894,Hire,2025-01-07,
EVT-EXIT-E01894,E01894,Exit,2025-04-03,Resigned
EVT-HIRE-E01895,E01895,Hire,2022-01-11,
EVT-HIRE-E01896,E01896,Hire,2020-03-27,
EVT-HIRE-E01897,E01897,Hire,2025-08-26,
EVT-HIRE-E01898,E01898,Hire,2023-11-21,
EVT-HIRE-E01899,E01899,Hire,2023-07-25,
EVT-HIRE-E01900,E01900,Hire,2021-01-10,
EVT-HIRE-E01901,E01901,Hire,2020-10-16,
EVT-HIRE-E01902,E01902,Hire,2022-02-28,
EVT-HIRE-E01903,E01903,Hire,2023-08-24,
EVT-HIRE-E01904,E01904,Hire,2024-12-01,
EVT-EXIT-E01904,E01904,Exit,2025-01-17,Layoff
EVT-HIRE-E01905,E01905,Hire,2021-10-25,
EVT-HIRE-E01906,E01906,Hire,2025-11-01,
EVT-HIRE-E01907,E01907,Hire,2025-01-24,
EVT-HIRE-E01908,E01908,Hire,2024-06-14,
EVT-HIRE-E01909,E01909,Hire,2021-07-09,
EVT-EXIT-E01909,E01909,Exit,2021-09-11,Resigned
EVT-HIRE-E01910,E01910,Hire,2024-02-14,
EVT-HIRE-E01911,E01911,Hire,2023-11-02,
EVT-EXIT-E01911,E01911,Exit,2024-03-02,Retirement
EVT-HIRE-E01912,E01912,Hire,2024-11-03,
EVT-HIRE-E01913,E01913,Hire,2023-03-10,
EVT-HIRE-E01914,E01914,Hire,2023-12-02,
EVT-HIRE-E01915,E01915,Hire,2025-05-09,
EVT-HIRE-E01916,E01916,Hire,2022-06-27,
EVT-HIRE-E01917,E01917,Hire,2021-05-11,
EVT-HIRE-E01918,E01918,Hire,2025-05-06,
EVT-EXIT-E01918,E01918,Exit,2025-09-21,Retirement
EVT-HIRE-E01919,E01919,Hire,2024-07-16,
EVT-EXIT-E01919,E01919,Exit,2024-12-04,Performance / Termination
EVT-HIRE-E01920,E01920,Hire,2022-03-12,
EVT-HIRE-E01921,E01921,Hire,2025-06-24,
EVT-HIRE-E01922,E01922,Hire,2021-06-10,
EVT-HIRE-E01923,E01923,Hire,2025-04-15,
EVT-EXIT-E01923,E01923,Exit,2025-08-01,Resigned
EVT-HIRE-E01924,E01924,Hire,2022-03-29,
EVT-HIRE-E01925,E01925,Hire,2025-10-09,
EVT-HIRE-E01926,E01926,Hire,2022-05-18,
EVT-HIRE-E01927,E01927,Hire,2021-04-06,
EVT-EXIT-E01927,E01927,Exit,2021-06-23,Retirement
EVT-HIRE-E01928,E01928,Hire,2021-07-11,
EVT-HIRE-E01929,E01929,Hire,2020-10-14,
EVT-HIRE-E01930,E01930,Hire,2023-11-07,
EVT-EXIT-E01930,E01930,Exit,2024-03-18,Resigned
EVT-HIRE-E01931,E01931,Hire,2023-11-10,
EVT-EXIT-E01931,E01931,Exit,2024-03-22,Resigned
EVT-HIRE-E01932,E01932,Hire,2021-06-28,
EVT-HIRE-E01933,E01933,Hire,2021-06-04,
EVT-HIRE-E01934,E01934,Hire,2021-04-28,
EVT-HIRE-E01935,E01935,Hire,2023-04-08,
EVT-HIRE-E01936,E01936,Hire,2020-02-23,
EVT-HIRE-E01937,E01937,Hire,2025-01-24,
EVT-HIRE-E01938,E01938,Hire,2024-11-20,
EVT-HIRE-E01939,E01939,Hire,2021-08-13,
EVT-EXIT-E01939,E01939,Exit,2021-10-01,Retirement
EVT-HIRE-E01940,E01940,Hire,2024-04-30,
EVT-HIRE-E01941,E01941,Hire,2025-05-31,
EVT-HIRE-E01942,E01942,Hire,2023-02-24,
EVT-EXIT-E01942,E01942,Exit,2023-06-04,Resigned
EVT-HIRE-E01943,E01943,Hire,2020-12-18,
EVT-HIRE-E01944,E01944,Hire,2025-12-17,
EVT-HIRE-E01945,E01945,Hire,2023-01-28,
EVT-HIRE-E01946,E01946,Hire,2023-04-26,
EVT-HIRE-E01947,E01947,Hire,2024-07-27,
EVT-HIRE-E01948,E01948,Hire,2024-04-09,
EVT-HIRE-E01949,E01949,Hire,2021-04-21,
EVT-HIRE-E01950,E01950,Hire,2021-03-25,
EVT-HIRE-E01951,E01951,Hire,2022-11-14,
EVT-HIRE-E01952,E01952,Hire,2023-03-20,
EVT-HIRE-E01953,E01953,Hire,2021-06-30,
EVT-EXIT-E01953,E01953,Exit,2021-09-01,Performance / Termination
