EmployeeID,SalaryAnnual,BonusPct,PerformanceRating,SatisfactionScore,SalaryBand
E02619,286500,10,3,8,High (100k+)
E02620,55500,5,3,6,Low (<60k)
E02621,45000,10,3,5,Low (<60k)
E02622,95500,0,4,6,Mid (60-100k)
E02623,79000,5,3,6,Mid (60-100k)
E02624,84500,0,4,6,Mid (60-100k)
E02625,120500,5,1,7,High (100k+)
E02626,57500,0,4,8,Low (<60k)
E02627,98000,0,4,6,Mid (60-100k)
E02628,127500,5,4,6,High (100k+)
E02629,93000,10,4,8,Mid (60-100k)
E02630,124000,5,3,6,High (100k+)
E02631,190000,10,2,8,High (100k+)
E02632,103500,0,3,6,High (100k+)
E02633,92500,5,4,6,Mid (60-100k)
E02634,91000,10,4,7,Mid (60-100k)
E02635,138000,5,5,7,High (100k+)
E02636,136000,0,5,10,High (100k+)
E02637,72000,5,4,3,Mid (60-100k)
E02638,77500,0,3,6,Mid (60-100k)
E02639,85500,0,3,10,Mid (60-100k)
E02640,130000,10,3,5,High (100k+)
E02641,91500,5,2,5,Mid (60-100k)
E02642,103000,10,4,5,High (100k+)
E02643,98000,20,1,7,Mid (60-100k)
E02644,162000,0,4,8,High (100k+)
E02645,156500,10,3,7,High (100k+)
E02646,83000,0,3,9,Mid (60-100k)
E02647,59500,15,4,8,Low (<60k)
E02648,132000,15,4,7,High (100k+)
E02649,50000,0,2,8,Low (<60k)
E02650,109000,0,3,6,High (100k+)
E02651,135500,0,3,3,High (100k+)
E02652,71000,5,5,10,Mid (60-100k)
E02653,99500,15,4,10,Mid (60-100k)
E02654,161000,10,4,10,High (100k+)
E02655,81500,10,5,3,Mid (60-100k)
E02656,78500,0,3,5,Mid (60-100k)
E02657,68500,0,4,5,Mid (60-100k)
E02658,138500,10,4,5,High (100k+)
E02659,154000,5,5,7,High (100k+)
E02660,60500,5,4,6,Mid (60-100k)
E02661,138000,5,4,6,High (100k+)
E02662,221000,5,5,5,High (100k+)
E02663,186000,15,4,4,High (100k+)
E02664,223500,0,4,3,High (100k+)
E02665,120500,5,3,7,High (100k+)
E02666,119500,0,2,7,High (100k+)
E02667,137500,10,3,7,High (100k+)
E02668,117500,0,3,8,High (100k+)
E02669,213000,10,5,3,High (100k+)
E02670,63500,10,3,6,Mid (60-100k)
E02671,110000,0,4,5,High (100k+)
E02672,69500,0,2,7,Mid (60-100k)
E02673,138500,10,4,7,High (100k+)
E02674,116500,20,3,6,High (100k+)
E02675,173500,20,4,7,High (100k+)
E02676,88000,10,4,7,Mid (60-100k)
E02677,90000,0,5,6,Mid (60-100k)
E02678,109000,0,4,5,High (100k+)
E02679,99000,5,5,5,Mid (60-100k)
E02680,63500,0,3,9,Mid (60-100k)
E02681,90500,10,3,8,Mid (60-100k)
E02682,158000,10,4,3,High (100k+)
E02683,62000,0,3,5,Mid (60-100k)
E02684,141500,10,4,6,High (100k+)
E02685,144000,20,4,6,High (100k+)
E02686,250000,10,4,8,High (100k+)
E02687,119500,5,2,8,High (100k+)
E02688,142000,10,4,7,High (100k+)
E02689,262000,10,2,7,High (100k+)
E02690,130000,0,5,8,High (100k+)
E02691,86000,10,4,4,Mid (60-100k)
E02692,130000,10,3,7,High (100k+)
E02693,192500,0,3,8,High (100k+)
E02694,73500,10,3,2,Mid (60-100k)
E02695,154500,0,4,4,High (100k+)
E02696,89500,0,4,8,Mid (60-100k)
E02697,101000,5,3,7,High (100k+)
E02698,108500,0,4,7,High (100k+)
E02699,76500,0,5,6,Mid (60-100k)
E02700,80500,5,3,7,Mid (60-100k)
E02701,105000,0,3,6,High (100k+)
E02702,101000,0,5,4,High (100k+)
E02703,122500,0,5,6,High (100k+)
E02704,109500,10,5,6,High (100k+)
E02705,64500,0,1,4,Mid (60-100k)
E02706,122000,15,3,5,High (100k+)
E02707,60500,5,3,10,Mid (60-100k)
E02708,74500,5,4,3,Mid (60-100k)
E02709,142500,0,4,8,High (100k+)
E02710,138500,5,5,5,High (100k+)
E02711,195500,10,4,5,High (100k+)
E02712,111500,20,3,7,High (100k+)
E02713,70500,0,3,6,Mid (60-100k)
E02714,69500,0,3,4,Mid (60-100k)
E02715,125500,10,4,6,High (100k+)
E02716,174500,20,3,8,High (100k+)
E02717,110000,0,2,5,High (100k+)
E02718,159500,5,3,8,High (100k+)
E02719,129500,5,3,8,High (100k+)
E02720,155500,0,3,7,High (100k+)
E02721,138000,5,3,8,High (100k+)
E02722,96000,5,4,10,Mid (60-100k)
E02723,75500,0,4,4,Mid (60-100k)
E02724,158000,10,5,3,High (100k+)
E02725,91000,10,3,4,Mid (60-100k)
E02726,94500,10,3,7,Mid (60-100k)
E02727,52500,0,3,6,Low (<60k)
E02728,134500,20,4,6,High (100k+)
E02729,70000,10,3,7,Mid (60-100k)
E02730,88000,0,5,8,Mid (60-100k)
E02731,156000,5,5,7,High (100k+)
E02732,107000,0,3,7,High (100k+)
E02733,98500,10,4,7,Mid (60-100k)
E02734,93500,0,5,6,Mid (60-100k)
E02735,127500,0,5,7,High (100k+)
E02736,107500,15,5,6,High (100k+)
E02737,97500,15,2,5,Mid (60-100k)
E02738,152000,5,1,9,High (100k+)
E02739,68000,0,4,5,Mid (60-100k)
E02740,178500,5,3,5,High (100k+)
E02741,80000,0,5,7,Mid (60-100k)
E02742,42500,5,3,7,Low (<60k)
E02743,102000,5,3,5,High (100k+)
E02744,143000,5,3,9,High (100k+)
E02745,71500,20,3,4,Mid (60-100k)
E02746,114000,5,3,5,High (100k+)
E02747,115000,0,3,4,High (100k+)
E02748,199000,5,2,7,High (100k+)
E02749,124000,20,4,6,High (100k+)
E02750,65500,15,3,9,Mid (60-100k)
E02751,53000,5,2,8,Low (<60k)
E02752,106500,10,3,6,High (100k+)
E02753,89000,0,4,6,Mid (60-100k)
E02754,177000,0,5,5,High (100k+)
E02755,71500,0,4,9,Mid (60-100k)
E02756,63000,10,3,8,Mid (60-100k)
E02757,66500,0,5,8,Mid (60-100k)
E02758,224000,5,5,4,High (100k+)
E02759,86500,5,3,1,Mid (60-100k)
E02760,111000,0,4,6,High (100k+)
E02761,69000,10,3,6,Mid (60-100k)
E02762,161000,5,4,6,High (100k+)
E02763,64500,0,4,5,Mid (60-100k)
E02764,74500,0,3,10,Mid (60-100k)
E02765,181500,0,4,6,High (100k+)
E02766,216000,0,4,6,High (100k+)
E02767,72500,5,3,5,Mid (60-100k)
E02768,168500,0,3,6,High (100k+)
E02769,74000,0,2,10,Mid (60-100k)
E02770,69000,10,2,2,Mid (60-100k)
E02771,65000,10,4,8,Mid (60-100k)
E02772,80500,10,4,7,Mid (60-100k)
E02773,104500,10,5,6,High (100k+)
E02774,139500,10,3,5,High (100k+)
E02775,108500,0,3,5,High (100k+)
E02776,76500,15,4,6,Mid (60-100k)
E02777,104000,0,3,5,High (100k+)
E02778,161500,0,4,5,High (100k+)
E02779,157500,10,3,6,High (100k+)
E02780,129000,10,2,7,High (100k+)
E02781,88500,5,4,6,Mid (60-100k)
E02782,111000,5,3,7,High (100k+)
E02783,122500,10,3,4,High (100k+)
E02784,155500,0,3,3,High (100k+)
E02785,137500,5,3,7,High (100k+)
E02786,133500,0,4,7,High (100k+)
E02787,159500,0,4,8,High (100k+)
E02788,93000,10,2,9,Mid (60-100k)
E02789,135500,5,5,8,High (100k+)
E02790,108500,0,4,9,High (100k+)
E02791,75000,5,3,7,Mid (60-100k)
E02792,159000,10,3,6,High (100k+)
E02793,182000,0,4,6,High (100k+)
E02794,126500,20,3,7,High (100k+)
E02795,100500,10,4,3,High (100k+)
E02796,101000,5,4,7,High (100k+)
E02797,181500,0,5,8,High (100k+)
E02798,105500,10,4,9,High (100k+)
E02799,71000,15,4,7,Mid (60-100k)
E02800,109500,5,4,7,High (100k+)
E02801,115500,10,5,8,High (100k+)
E02802,159500,5,2,5,High (100k+)
E02803,140000,0,4,5,High (100k+)
E02804,83500,0,4,9,Mid (60-100k)
E02805,125000,0,3,7,High (100k+)
E02806,59000,0,4,6,Low (<60k)
E02807,130000,5,4,4,High (100k+)
E02808,89000,0,4,7,Mid (60-100k)
E02809,101500,0,5,6,High (100k+)
E02810,88500,0,2,6,Mid (60-100k)
E02811,118500,20,3,6,High (100k+)
E02812,117000,5,4,5,High (100k+)
E02813,99500,10,4,5,Mid (60-100k)
E02814,114500,0,4,6,High (100k+)
E02815,129000,10,4,8,High (100k+)
E02816,203500,5,4,7,High (100k+)
E02817,43000,20,4,3,Low (<60k)
E02818,122500,15,4,8,High (100k+)
E02819,155500,0,4,6,High (100k+)
E02820,72000,5,5,8,Mid (60-100k)
E02821,149000,0,5,6,High (100k+)
E02822,144000,15,4,6,High (100k+)
E02823,75500,0,3,8,Mid (60-100k)
E02824,94000,0,4,7,Mid (60-100k)
E02825,169000,0,4,6,High (100k+)
E02826,120000,10,4,3,High (100k+)
E02827,50500,10,3,8,Low (<60k)
E02828,97500,5,4,8,Mid (60-100k)
E02829,75000,0,4,10,Mid (60-100k)
E02830,208000,20,5,3,High (100k+)
E02831,79500,20,5,5,Mid (60-100k)
E02832,188000,0,3,5,High (100k+)
E02833,92000,10,3,5,Mid (60-100k)
E02834,159500,15,5,5,High (100k+)
E02835,80000,10,4,5,Mid (60-100k)
E02836,71500,0,4,8,Mid (60-100k)
E02837,170000,20,3,5,High (100k+)
E02838,168500,15,3,4,High (100k+)
E02839,149500,5,2,4,High (100k+)
E02840,100500,0,4,4,High (100k+)
E02841,67000,0,3,7,Mid (60-100k)
E02842,123000,0,4,5,High (100k+)
E02843,72000,15,4,6,Mid (60-100k)
E02844,62500,0,3,7,Mid (60-100k)
E02845,93500,0,3,10,Mid (60-100k)
E02846,68500,20,4,3,Mid (60-100k)
E02847,78500,0,5,9,Mid (60-100k)
E02848,117500,5,3,8,High (100k+)
E02849,121500,0,4,5,High (100k+)
E02850,100500,15,4,6,High (100k+)
E02851,93500,5,5,4,Mid (60-100k)
E02852,76500,20,3,8,Mid (60-100k)
E02853,69500,10,1,7,Mid (60-100k)
E02854,135500,5,5,10,High (100k+)
E02855,105000,5,3,4,High (100k+)
E02856,72000,5,3,5,Mid (60-100k)
E02857,46500,0,4,5,Low (<60k)
E02858,113000,20,2,10,High (100k+)
E02859,98000,0,3,7,Mid (60-100k)
E02860,97500,5,3,7,Mid (60-100k)
E02861,74500,10,2,6,Mid (60-100k)
E02862,86500,15,3,7,Mid (60-100k)
E02863,130500,0,4,7,High (100k+)
E02864,93500,5,4,6,Mid (60-100k)
E02865,193500,0,3,7,High (100k+)
E02866,128000,0,4,8,High (100k+)
E02867,60000,0,4,9,Mid (60-100k)
E02868,103000,0,3,6,High (100k+)
E02869,69500,20,5,8,Mid (60-100k)
E02870,178500,10,5,8,High (100k+)
E02871,154500,0,4,8,High (100k+)
E02872,79000,0,5,8,Mid (60-100k)
E02873,160000,5,3,6,High (100k+)
E02874,147000,5,4,8,High (100k+)
E02875,121000,5,5,2,High (100k+)
E02876,109000,0,4,7,High (100k+)
E02877,143000,10,3,10,High (100k+)
E02878,69000,0,3,8,Mid (60-100k)
E02879,65500,0,3,5,Mid (60-100k)
E02880,78000,0,4,7,Mid (60-100k)
E02881,122000,15,4,10,High (100k+)
E02882,166500,0,4,7,High (100k+)
E02883,93500,0,4,6,Mid (60-100k)
E02884,212500,10,5,8,High (100k+)
E02885,90500,0,4,4,Mid (60-100k)
E02886,111000,0,5,5,High (100k+)
E02887,184500,5,4,5,High (100k+)
E02888,98000,5,3,5,Mid (60-100k)
E02889,112500,15,3,3,High (100k+)
E02890,109500,5,4,4,High (100k+)
E02891,97500,0,4,8,Mid (60-100k)
E02892,58500,15,3,7,Low (<60k)
E02893,133500,5,3,9,High (100k+)
E02894,224000,5,5,4,High (100k+)
E02895,94500,15,4,2,Mid (60-100k)
E02896,181500,0,5,5,High (100k+)
E02897,99000,5,4,4,Mid (60-100k)
E02898,59500,0,3,3,Low (<60k)
E02899,144000,5,3,7,High (100k+)
E02900,91500,0,5,7,Mid (60-100k)
E02901,91500,5,3,6,Mid (60-100k)
E02902,139000,15,3,5,High (100k+)
E02903,167000,0,3,6,High (100k+)
E02904,122000,0,4,2,High (100k+)
E02905,96000,0,3,2,Mid (60-100k)
E02906,117500,0,5,5,High (100k+)
E02907,62000,0,5,8,Mid (60-100k)
E02908,104000,20,3,8,High (100k+)
E02909,123000,20,3,6,High (100k+)
E02910,108500,0,4,7,High (100k+)
E02911,107000,10,3,10,High (100k+)
E02912,64000,0,5,3,Mid (60-100k)
E02913,159000,0,4,7,High (100k+)
E02914,51000,15,5,5,Low (<60k)
E02915,55500,0,3,6,Low (<60k)
E02916,117000,0,3,5,High (100k+)
E02917,100000,0,4,5,High (100k+)
E02918,140000,0,3,8,High (100k+)
E02919,55500,0,4,4,Low (<60k)
E02920,106500,10,5,6,High (100k+)
E02921,183500,5,3,8,High (100k+)
E02922,64000,10,4,7,Mid (60-100k)
E02923,163000,5,5,3,High (100k+)
E02924,61000,20,5,4,Mid (60-100k)
E02925,71000,5,5,4,Mid (60-100k)
E02926,167500,0,3,6,High (100k+)
E02927,95000,15,3,5,Mid (60-100k)
E02928,110500,10,2,9,High (100k+)
E02929,69000,20,4,6,Mid (60-100k)
E02930,137000,0,3,6,High (100k+)
E02931,64500,0,4,7,Mid (60-100k)
E02932,170500,15,2,4,High (100k+)
E02933,133500,5,4,5,High (100k+)
E02934,116500,0,3,4,High (100k+)
E02935,121500,20,4,8,High (100k+)
E02936,112500,10,3,6,High (100k+)
E02937,204000,0,4,6,High (100k+)
E02938,81000,5,2,2,Mid (60-100k)
E02939,142000,5,4,6,High (100k+)
E02940,110000,0,2,8,High (100k+)
E02941,113000,5,4,10,High (100k+)
E02942,66000,0,5,4,Mid (60-100k)
E02943,119000,0,3,6,High (100k+)
E02944,100000,5,4,10,High (100k+)
E02945,58000,5,3,5,Low (<60k)
E02946,112500,10,3,9,High (100k+)
E02947,90000,15,3,7,Mid (60-100k)
E02948,106000,0,5,4,High (100k+)
E02949,85500,5,3,6,Mid (60-100k)
E02950,186500,15,3,7,High (100k+)
E02951,125000,0,2,4,High (100k+)
E02952,163000,5,4,4,High (100k+)
E02953,151500,0,4,5,High (100k+)
E02954,86000,0,2,2,Mid (60-100k)
E02955,70500,0,4,3,Mid (60-100k)
E02956,148000,10,2,6,High (100k+)
E02957,72500,15,5,7,Mid (60-100k)
E02958,177000,0,4,7,High (100k+)
E02959,62500,0,4,7,Mid (60-100k)
E02960,52000,5,4,7,Low (<60k)
E02961,47000,20,3,5,Low (<60k)
E02962,183000,10,4,6,High (100k+)
E02963,111500,5,3,4,High (100k+)
E02964,102000,10,3,3,High (100k+)
E02965,100000,5,4,7,High (100k+)
E02966,98000,20,4,7,Mid (60-100k)
E02967,107500,0,4,6,High (100k+)
E02968,103500,0,3,7,High (100k+)
E02969,106000,15,2,4,High (100k+)
E02970,138500,5,4,6,High (100k+)
E02971,95500,20,3,7,Mid (60-100k)
E02972,111500,10,4,7,High (100k+)
E02973,126000,10,4,5,High (100k+)
E02974,61500,0,4,5,Mid (60-100k)
E02975,61000,5,4,2,Mid (60-100k)
E02976,156000,10,3,8,High (100k+)
E02977,144500,5,2,4,High (100k+)
E02978,65000,0,3,8,Mid (60-100k)
E02979,121500,5,5,5,High (100k+)
E02980,134000,5,5,6,High (100k+)
E02981,162500,5,5,4,High (100k+)
E02982,91000,0,3,5,Mid (60-100k)
E02983,137500,15,3,6,High (100k+)
E02984,211500,10,3,5,High (100k+)
E02985,88500,0,3,5,Mid (60-100k)
E02986,124000,10,5,4,High (100k+)
E02987,77000,0,4,7,Mid (60-100k)
E02988,70000,10,2,9,Mid (60-100k)
E02989,83500,5,3,5,Mid (60-100k)
E02990,95500,0,3,6,Mid (60-100k)
E02991,88500,20,3,6,Mid (60-100k)
E02992,165000,0,2,8,High (100k+)
E02993,108500,20,4,8,High (100k+)
E02994,66000,10,5,5,Mid (60-100k)
E02995,101500,10,3,3,High (100k+)
E02996,128000,20,3,4,High (100k+)
E02997,184500,10,5,8,High (100k+)
E02998,94500,20,3,8,Mid (60-100k)
E02999,96500,0,4,9,Mid (60-100k)
E03000,98500,5,4,1,Mid (60-100k)
