EmployeeID,Gender,Age,MaritalStatus,Education,Department,JobRole,JobLevel,OfficeLocation,EmploymentType,HireDate,ExitDate,IsActive,ExitReason,SalaryAnnual,BonusPct,PerformanceRating,SatisfactionScore,TenureMonths,AbsenteeDays
E02762,Male,30,Single,Master,Research & Development,Product Engineer,2,Remote,Full-Time,2020-03-31,,True,,161000,5,4,6,70,3
E01793,Male,31,Married,Master,Operations,Quality Analyst,2,Chennai,Full-Time,2024-05-26,,True,,78500,10,4,7,19,0
E02037,Female,32,Single,PhD,Customer Support,Escalation Specialist,4,Hyderabad,Full-Time,2025-08-19,,True,,67500,5,5,6,4,11
E02458,Female,40,Single,Master,Customer Support,Support Agent,6,Remote,Contract,2023-09-01,,True,,71500,10,4,4,28,9
E01112,Male,34,Married,Bachelor,IT,Data Analyst,3,Hyderabad,Full-Time,2022-02-01,,True,,127500,5,4,4,47,1
E01817,Male,28,Married,High School,IT,IT Support,3,Remote,Full-Time,2021-03-15,,True,,189500,0,3,6,58,6
E00688,Male,29,Married,PhD,Marketing,Marketing Analyst,1,Delhi,Full-Time,2025-09-28,,True,,51000,10,3,6,3,0
E01049,Male,36,Single,High School,Marketing,Content Writer,3,Chennai,Full-Time,2020-07-16,,True,,100000,15,3,7,66,0
E01914,Female,34,Married,Master,Marketing,SEO Specialist,6,Remote,Full-Time,2023-12-02,,True,,153500,0,3,3,25,12
E02902,Male,33,Married,PhD,Research & Development,Product Engineer,4,Hyderabad,Full-Time,2023-12-09,,True,,139000,15,3,5,25,11
E02105,Female,25,Single,High School,Operations,Operations Analyst,2,Mumbai,Full-Time,2022-11-20,,True,,85000,15,3,8,37,2
E02177,Female,36,Single,Diploma,Operations,Logistics Coordinator,2,Bengaluru,Full-Time,2020-04-15,2020-06-13,False,Layoff,86500,0,5,5,1,6
E02789,Male,32,Single,PhD,Sales,Business Development,4,Remote,Full-Time,2025-10-07,,True,,135500,5,5,8,2,0
E02335,Male,29,Married,PhD,IT,DevOps Engineer,4,Bengaluru,Full-Time,2023-04-24,,True,,129000,5,3,6,32,6
E00666,Male,37,Married,PhD,Customer Support,Support Agent,6,Delhi,Full-Time,2022-08-28,2022-12-21,False,Resigned,112500,10,3,7,3,3
E01609,Female,32,Married,Master,Research & Development,Research Scientist,4,Remote,Full-Time,2021-08-26,,True,,142000,10,2,5,52,5
E01460,Male,41,Married,Master,Research & Development,Product Engineer,5,Delhi,Part-Time,2021-10-26,,True,,178000,0,3,4,50,7
E00152,Female,38,Single,High School,Operations,Quality Analyst,5,Chennai,Full-Time,2023-01-12,,True,,148000,10,4,6,36,15
E02454,Female,36,Married,High School,Operations,Logistics Coordinator,4,Hyderabad,Full-Time,2025-01-05,,True,,82500,15,5,5,12,16
E01713,Female,29,Married,Master,Sales,Sales Executive,4,Chennai,Full-Time,2020-01-09,,True,,127500,10,5,7,72,0
E00238,Female,33,Single,Bachelor,Sales,Account Executive,3,Delhi,Full-Time,2025-01-19,,True,,118000,20,3,7,11,6
E01065,Female,23,Single,Bachelor,Operations,Logistics Coordinator,1,Mumbai,Full-Time,2021-01-30,,True,,87000,5,3,6,59,2
E01980,Male,26,Single,PhD,Marketing,Marketing Analyst,1,Mumbai,Full-Time,2023-11-09,2024-01-22,False,Resigned,86500,0,4,6,2,0
E01705,Male,34,Married,High School,Sales,Business Development,4,Delhi,Full-Time,2025-04-20,2025-08-31,False,Layoff,104500,10,5,4,4,0
E00200,Female,26,Single,Diploma,Operations,Logistics Coordinator,1,Mumbai,Full-Time,2023-04-21,2023-08-21,False,Resigned,60000,5,3,6,4,0
E00358,Female,28,Married,Diploma,Sales,Business Development,1,Remote,Full-Time,2022-06-01,,True,,102000,5,5,6,43,14
E01358,Male,43,Married,High School,IT,Software Engineer,6,Chennai,Full-Time,2025-02-19,,True,,159500,0,3,6,10,16
E02537,Female,26,Single,Master,Operations,Quality Analyst,1,Bengaluru,Full-Time,2020-08-09,,True,,55000,5,5,6,65,10
E00522,Male,34,Married,PhD,Operations,Logistics Coordinator,4,Bengaluru,Full-Time,2022-08-21,,True,,123500,0,5,6,40,0
E01074,Male,34,Divorced,Master,Customer Support,Support Lead,3,Delhi,Full-Time,2021-09-20,,True,,58500,10,4,10,52,20
E00508,Male,210,Married,Bachelor,Customer Support,Support Agent,4,Delhi,Full-Time,2023-02-03,,True,,74000,5,3,7,35,5
E01794,Female,38,Single,Bachelor,Human Resources,Recruiter,3,Hyderabad,Part-Time,2025-10-12,,True,,112000,5,4,5,2,0
E02990,Female,27,Single,PhD,Customer Support,Support Agent,3,Bengaluru,Full-Time,2023-11-12,,True,,95500,0,3,6,26,22
E02027,Male,39,Married,Master,Finance,Financial Analyst,5,Remote,Full-Time,2020-10-14,2020-12-31,False,Resigned,163000,10,5,7,2,6
E00228,Female,36,Married,High School,Customer Support,Support Lead,3,Delhi,Full-Time,2024-10-09,,True,,75000,5,4,7,14,6
E02019,Female,33,Married,Diploma,Marketing,Marketing Analyst,2,Delhi,Part-Time,2021-05-23,,True,,74500,5,5,3,56,4
E01398,Male,27,Married,PhD,Marketing,Marketing Analyst,3,Hyderabad,Full-Time,2024-05-22,,True,,83500,0,3,6,19,1
E02575,Male,34,Single,PhD,Research & Development,Product Engineer,5,Chennai,Full-Time,2021-05-07,,True,,151500,0,5,8,56,12
E00055,Male,32,Married,Master,Customer Support,Escalation Specialist,3,Hyderabad,Full-Time,2022-12-30,2023-04-28,False,Resigned,69000,0,4,2,3,4
E02949,Unknown,30,Single,Diploma,Marketing,Marketing Analyst,2,Bengaluru,Full-Time,2024-06-30,,True,,85500,5,3,6,18,4
E01519,Female,33,Married,High School,Customer Support,Support Agent,2,Chennai,Full-Time,2020-04-29,2020-08-01,False,Resigned,76000,5,5,8,3,5
E00462,Female,31,Married,PhD,IT,Data Analyst,3,Chennai,Full-Time,2022-08-07,,True,,139500,20,2,3,41,10
E02218,Male,26,Married,Master,Sales,Sales Executive,2,Chennai,Full-Time,2022-04-22,,True,,82000,5,4,5,44,0
E00090,Male,30,Married,High School,Finance,Credit Analyst,2,Hyderabad,Full-Time,2024-10-22,,True,,120000,5,3,8,14,3
E00885,Unknown,25,Married,High School,Sales,Business Development,2,Bengaluru,Full-Time,2023-05-17,,True,,93000,0,5,4,31,2
E02261,Female,37,Married,PhD,Customer Support,Escalation Specialist,4,Remote,Full-Time,2021-10-29,2022-01-15,False,Resigned,97500,5,3,9,2,0
E01871,Female,29,Married,Diploma,Finance,Credit Analyst,1,Bengaluru,Full-Time,2020-04-12,,True,,71000,5,5,5,69,2
E02883,Female,37,Married,Bachelor,Finance,Accountant,3,Bengaluru,Full-Time,2025-11-13,,True,,93500,0,4,6,1,5
E02186,Female,34,Married,PhD,Marketing,Marketing Analyst,4,Hyderabad,Full-Time,2020-04-14,,True,,92500,15,5,6,69,0
E01367,Female,36,Married,PhD,Executive,CEO,3,Mumbai,Full-Time,2025-06-16,,True,,305500,5,3,6,6,4
E01235,Male,40,Single,Master,Finance,Credit Analyst,4,Bengaluru,Full-Time,2024-07-25,,True,,128000,0,4,7,17,0
E01464,Female,32,Single,Master,Marketing,Content Writer,1,Bengaluru,Full-Time,2022-08-05,2022-12-17,False,Relocation,56500,0,3,4,4,10
E01327,Female,31,Single,High School,Finance,Accountant,5,Delhi,Full-Time,2021-03-02,,True,,108000,0,3,5,58,12
E02844,Male,30,Married,Master,Customer Support,Support Agent,2,Hyderabad,Full-Time,2024-12-24,,True,,62500,0,3,7,12,6
E00644,Male,27,Married,Diploma,IT,Data Analyst,3,Bengaluru,Part-Time,2025-04-13,,True,,118500,5,4,9,8,8
E02821,Male,34,Single,High School,IT,Software Engineer,2,Chennai,Part-Time,2025-12-20,,True,,149000,0,5,6,1,9
E02116,Male,32,Divorced,PhD,Sales,Sales Executive,3,Delhi,Full-Time,2021-04-24,,True,,101500,0,4,3,57,3
E02848,Male,38,Married,High School,Finance,Accountant,5,Bengaluru,Full-Time,2021-03-18,,True,,117500,5,3,8,58,2
E01418,Female,31,Married,High School,IT,Data Analyst,3,Remote,Full-Time,2020-06-23,,True,,173500,0,5,7,67,8
E00752,Female,29,Single,Diploma,Sales,Sales Executive,4,Bengaluru,Full-Time,2022-03-26,,True,,150000,10,4,6,45,0
E02751,Female,30,Married,High School,Customer Support,Support Agent,2,Delhi,Full-Time,2024-12-13,2025-05-02,False,Relocation,53000,5,2,8,4,10
E01323,Male,28,Married,High School,Customer Support,Support Agent,2,Remote,Full-Time,2022-08-08,2022-11-24,False,Resigned,57000,0,5,6,3,7
E00021,Male,34,Married,Master,Operations,Logistics Coordinator,1,Bengaluru,Full-Time,2022-10-27,,True,,96500,10,3,9,38,7
E02778,Male,25,Single,Master,Research & Development,Product Engineer,2,Hyderabad,Full-Time,2020-03-04,,True,,161500,0,4,5,70,9
E02120,Unknown,34,Single,Bachelor,Human Resources,HR Analyst,1,Chennai,Full-Time,2023-02-10,,True,,68500,10,4,6,35,15
E02670,Female,30,Single,Diploma,Marketing,Marketing Analyst,2,Chennai,Full-Time,2024-03-17,,True,,63500,10,3,6,21,7
E01282,Male,28,Single,PhD,Marketing,SEO Specialist,2,Remote,Full-Time,2020-05-19,,True,,85000,10,4,3,68,6
E01328,Female,29,Married,Master,Marketing,Marketing Analyst,2,Hyderabad,Full-Time,2025-03-12,,True,,60500,0,4,5,9,10
E02315,Female,37,Married,Master,IT,IT Support,5,Hyderabad,Full-Time,2020-03-21,,True,,133500,5,4,6,70,0
E00066,Female,24,Married,Bachelor,IT,DevOps Engineer,1,Hyderabad,Full-Time,2024-07-10,,True,,96000,5,3,7,17,9
E02857,Male,23,Divorced,High School,Customer Support,Support Agent,1,Remote,Full-Time,2025-10-25,,True,,46500,0,4,5,2,11
E01680,Female,33,Married,High School,Finance,Credit Analyst,1,Remote,Full-Time,2020-05-09,,True,,99000,5,2,6,68,0
E00823,Female,35,Married,PhD,Human Resources,HR Analyst,2,Remote,Full-Time,2021-04-27,,True,,76500,5,2,5,56,21
E01425,Male,34,Married,High School,IT,Data Analyst,1,Hyderabad,Full-Time,2024-01-11,,True,,140000,10,3,8,24,7
E00825,Female,36,Married,Bachelor,Customer Support,Support Agent,2,Delhi,Full-Time,2023-11-06,,True,,76500,15,2,2,26,3
E01309,Female,30,Married,Bachelor,Finance,Credit Analyst,2,Mumbai,Full-Time,2021-03-04,,True,,118000,10,5,6,58,4
E01526,Female,33,Married,High School,Customer Support,Support Lead,3,Hyderabad,Full-Time,2025-01-14,2025-02-23,False,Layoff,76000,0,4,9,1,10
E02441,Male,36,Married,Master,Operations,Operations Analyst,3,Hyderabad,Full-Time,2023-05-01,,True,,78000,5,2,6,32,5
E02780,Female,32,Married,PhD,Sales,Business Development,3,Remote,Full-Time,2025-08-06,2025-10-07,False,Resigned,129000,10,2,7,2,3
E02897,Female,32,Married,Bachelor,Sales,Business Development,3,Remote,Full-Time,2020-04-19,,True,,99000,5,4,4,69,5
E01886,Male,33,Single,Diploma,Sales,Business Development,3,Delhi,Full-Time,2024-06-24,,True,,97500,5,3,5,18,9
E01116,Female,30,Married,Diploma,Operations,Quality Analyst,2,Remote,Full-Time,2022-12-31,,True,,94500,0,5,9,36,9
E00223,Female,29,Married,PhD,Marketing,Marketing Analyst,3,Hyderabad,Full-Time,2021-09-28,,True,,82000,10,5,8,51,10
E00179,Female,26,Single,PhD,IT,Data Analyst,2,Delhi,Full-Time,2022-10-29,,True,,163000,0,4,8,38,7
E02998,Female,37,Married,Diploma,Customer Support,Escalation Specialist,4,Hyderabad,Full-Time,2020-07-19,,True,,94500,20,3,8,66,0
E02168,Male,40,Single,High School,Customer Support,Support Agent,5,Remote,Full-Time,2025-02-13,,True,,96000,0,4,4,10,12
E00506,Female,36,Single,Diploma,Operations,Logistics Coordinator,4,Delhi,Full-Time,2020-06-04,,True,,88000,5,4,7,67,1
E01950,Male,38,Single,Master,Research & Development,Research Scientist,6,Chennai,Full-Time,2021-03-25,,True,,267000,0,5,7,58,15
E01196,Male,43,Married,Diploma,Operations,Operations Analyst,6,Remote,Full-Time,2024-08-30,2024-10-18,False,Retirement,143000,10,1,10,1,10
E02013,Male,34,Married,High School,Finance,Credit Analyst,3,Remote,Full-Time,2025-02-08,,True,,93000,10,3,4,10,13
E02929,Female,30,Single,Diploma,Sales,Sales Executive,2,Chennai,Full-Time,2020-10-29,,True,,69000,20,4,6,62,0
E01297,Female,32,Single,Diploma,Human Resources,HR Generalist,3,Delhi,Full-Time,2022-07-17,,True,,111000,15,4,4,42,0
E02655,Male,34,Single,Master,Human Resources,Recruiter,1,Delhi,Full-Time,2024-11-01,,True,,81500,10,5,3,14,0
E00631,Female,27,Married,Diploma,Finance,Credit Analyst,1,Delhi,Full-Time,2023-01-25,,True,,76000,0,3,9,35,2
E00148,Male,34,Married,Master,Human Resources,HR Generalist,3,Hyderabad,Full-Time,2022-03-29,,True,,97000,0,3,6,45,7
E00935,Male,26,Married,Bachelor,Operations,Logistics Coordinator,2,Remote,Full-Time,2021-11-08,2022-02-08,False,Resigned,71000,5,3,8,3,0
E02139,Female,31,Married,PhD,Human Resources,HR Generalist,3,Hyderabad,Contract,2022-08-18,,True,,99000,0,2,4,41,4
E01634,Male,29,Married,PhD,Human Resources,Recruiter,1,Delhi,Full-Time,2025-04-15,,True,,60500,15,4,5,8,3
E02837,Female,33,Married,PhD,Finance,Credit Analyst,5,Chennai,Full-Time,2020-06-26,,True,,170000,20,3,5,67,0
E00357,Male,32,Married,High School,Marketing,Marketing Analyst,5,Delhi,Full-Time,2020-01-01,2020-03-18,False,Resigned,82000,5,4,8,2,0
E01348,Male,33,Divorced,Master,Customer Support,Escalation Specialist,1,Hyderabad,Full-Time,2025-08-14,2025-12-28,False,Resigned,65000,0,3,6,4,14
E00747,Male,36,Single,PhD,Customer Support,Support Agent,2,Mumbai,Full-Time,2024-05-31,,True,,51500,0,4,5,19,10
E01158,Female,33,Divorced,Bachelor,Sales,Business Development,4,Remote,Full-Time,2025-05-18,,True,,135000,15,2,9,7,9
E01169,Male,27,Married,Bachelor,Finance,Credit Analyst,2,Chennai,Full-Time,2023-08-30,2024-01-11,False,Resigned,119000,0,4,5,4,7
E01549,Female,26,Single,High School,Human Resources,HR Generalist,1,Chennai,Full-Time,2025-07-28,,True,,78500,5,4,6,5,6
E01463,Male,35,Single,Diploma,Operations,Logistics Coordinator,5,Delhi,Full-Time,2020-04-16,,True,,88500,0,4,6,69,6
E00678,Male,26,Married,PhD,Sales,Account Executive,1,Hyderabad,Contract,2020-08-29,2020-11-20,False,Resigned,70000,0,4,5,2,7
E01815,female,32,Married,Master,Finance,Financial Analyst,2,Chennai,Full-Time,2024-06-04,,True,,125000,20,3,5,19,0
E02906,Male,34,Divorced,Master,Finance,Accountant,3,Remote,Full-Time,2025-03-26,,True,,117500,0,5,5,9,8
E01423,Male,28,Married,PhD,Sales,Account Executive,3,Bengaluru,Full-Time,2020-09-14,,True,,83000,5,3,5,64,11
E02816,Female,38,Married,High School,IT,Data Analyst,6,Bengaluru,Full-Time,2023-10-22,,True,,203500,5,4,7,26,12
E00728,Male,28,Married,Master,Human Resources,HR Analyst,2,Mumbai,Part-Time,2022-07-05,2022-10-01,False,Relocation,92500,0,4,4,2,1
E02851,Male,30,Divorced,PhD,Human Resources,HR Analyst,2,Delhi,Full-Time,2024-08-21,2024-12-20,False,Resigned,93500,5,5,4,4,6
E00413,Male,30,Married,Master,Operations,Operations Analyst,3,Delhi,Full-Time,2021-12-13,,True,,83000,5,5,6,49,3
E01208,Female,31,Single,High School,Operations,Quality Analyst,4,Chennai,Full-Time,2021-03-17,2021-07-27,False,Resigned,82500,10,3,5,4,6
E01115,Male,41,Married,Diploma,Customer Support,Escalation Specialist,7,Bengaluru,Full-Time,2024-11-06,2025-03-17,False,Performance / Termination,113500,0,3,7,4,1
E02413,Female,24,Married,Diploma,Customer Support,Support Agent,1,Hyderabad,Full-Time,2023-12-05,,True,,64000,0,1,8,25,8
E01930,Male,32,Married,PhD,Customer Support,Support Agent,2,Chennai,Part-Time,2023-11-07,2024-03-18,False,Resigned,53500,10,3,7,4,3
E00983,male,27,Single,Bachelor,Sales,Account Executive,3,Remote,Full-Time,2020-08-29,,True,,138500,5,5,6,65,8
E02273,Female,34,Single,Diploma,Research & Development,Research Scientist,2,Bengaluru,Full-Time,2022-03-29,2022-05-12,False,Retirement,125500,15,3,2,1,12
E02280,Male,33,Married,Diploma,Customer Support,Support Lead,4,Delhi,Full-Time,2024-09-21,2024-11-13,False,Performance / Termination,99000,5,5,6,1,13
E01195,Male,37,Married,Bachelor,Customer Support,Escalation Specialist,3,Delhi,Part-Time,2021-05-20,,True,,70000,0,3,5,56,10
E01712,Male,33,Married,Master,Customer Support,Escalation Specialist,3,Delhi,Full-Time,2020-12-27,,True,,91500,15,3,4,61,5
E00514,male,24,Married,Diploma,Research & Development,Data Scientist,1,Mumbai,Full-Time,2020-08-26,,True,,153000,15,5,8,65,6
E02271,Female,33,Married,Diploma,IT,Data Analyst,6,Delhi,Full-Time,2024-07-23,,True,,254000,0,4,5,17,0
E00235,Female,26,Married,Bachelor,Marketing,Marketing Analyst,2,Remote,Full-Time,2021-12-15,2022-01-18,False,Retirement,100000,0,3,8,1,1
E02297,Male,34,Married,Bachelor,Sales,Sales Executive,3,Chennai,Part-Time,2020-10-15,,True,,112000,15,2,7,63,0
E00545,Male,33,Divorced,Bachelor,Customer Support,Escalation Specialist,4,Chennai,Full-Time,2020-06-25,2020-10-20,False,Retirement,102500,10,3,7,3,4
E00209,Male,31,Single,Master,Operations,Operations Analyst,1,Mumbai,Contract,2020-05-25,,True,,82500,5,4,4,68,5
E00156,Female,27,Married,PhD,Operations,Quality Analyst,3,Bengaluru,Full-Time,2022-08-21,,True,,79000,10,3,6,40,4
E01640,Male,28,Divorced,High School,Customer Support,Escalation Specialist,3,Remote,Contract,2023-03-26,,True,,74000,0,5,5,33,9
E02369,Female,39,Single,Bachelor,Operations,Quality Analyst,4,Remote,Full-Time,2020-06-07,2020-10-23,False,Performance / Termination,132000,15,5,4,4,14
E01968,Female,39,Single,High School,Research & Development,Product Engineer,6,Remote,Full-Time,2023-01-02,,True,,257000,15,5,6,36,12
E02268,Female,32,Married,Diploma,Finance,Credit Analyst,1,Remote,Full-Time,2023-10-24,2024-03-16,False,Resigned,98500,0,3,6,4,4
E00595,Male,24,Single,High School,Marketing,SEO Specialist,1,Delhi,Full-Time,2023-05-30,,True,,51000,0,3,7,31,5
E02770,Male,23,Married,Diploma,Finance,Credit Analyst,1,Remote,Full-Time,2021-12-18,,True,,69000,10,2,2,49,14
E02444,Female,38,Married,Master,Executive,COO,5,Mumbai,Full-Time,2022-07-15,,True,,399000,0,4,9,42,1
E01617,Male,41,Married,High School,Operations,Quality Analyst,7,Bengaluru,Full-Time,2020-12-03,2021-05-01,False,Performance / Termination,157000,0,3,3,4,12
E01652,Male,30,Married,High School,Customer Support,Escalation Specialist,2,Bengaluru,Full-Time,2021-02-06,,True,,55500,15,3,2,59,3
E01446,Female,28,Married,Master,Operations,Operations Analyst,3,Mumbai,Full-Time,2022-09-30,,True,,105000,5,4,6,39,2
E00621,Female,35,Married,Master,Human Resources,HR Generalist,3,Hyderabad,Full-Time,2021-03-14,,True,,94000,10,4,6,58,5
E00549,Female,40,Married,Bachelor,Sales,Business Development,4,Bengaluru,Full-Time,2021-12-21,,True,,104000,20,3,7,49,0
E00870,Male,32,Married,High School,Finance,Financial Analyst,2,Remote,Contract,2022-03-04,2022-07-04,False,Performance / Termination,999999,5,4,5,4,2
E00586,Male,32,Married,High School,IT,Software Engineer,2,Delhi,Full-Time,2021-09-07,,True,,126000,0,4,4,52,15
E00956,Male,41,Married,Diploma,,Business Development,5,Delhi,Full-Time,2023-04-14,,True,,166000,5,2,5,33,6
E00957,Unknown,41,Single,Diploma,Human Resources,HR Generalist,5,Delhi,Full-Time,2021-03-23,,True,,88500,5,4,8,58,0
E01670,Female,34,Married,High School,Operations,Quality Analyst,3,Bengaluru,Full-Time,2024-05-15,,True,,82000,0,4,7,19,9
E02719,Female,34,Married,Bachelor,IT,Data Analyst,1,Chennai,Full-Time,2020-02-12,,True,,129500,5,3,8,71,8
E00333,Male,32,Married,High School,IT,IT Support,4,Bengaluru,Full-Time,2023-08-12,,True,,186000,0,3,5,29,12
E00394,Male,32,Married,Diploma,IT,Software Engineer,4,Mumbai,Full-Time,2024-09-21,,True,,126000,20,3,4,15,0
E02402,Female,30,Married,PhD,Customer Support,Escalation Specialist,4,Mumbai,Full-Time,2025-09-24,,True,,81000,10,5,6,3,0
E01804,Female,33,Married,Diploma,Sales,Business Development,1,Remote,Full-Time,2021-01-07,,True,,95000,15,4,7,60,5
E02815,Female,27,Married,PhD,Sales,Account Executive,3,Mumbai,Full-Time,2025-01-23,,True,,129000,10,4,8,11,12
E00320,Male,33,Married,Diploma,Marketing,SEO Specialist,4,Delhi,Full-Time,2025-01-31,,True,,124500,0,4,6,11,12
E01844,Female,36,Married,Master,Operations,Logistics Coordinator,7,Mumbai,Full-Time,2024-01-27,,True,,166000,10,3,8,23,0
E01127,Male,32,Divorced,Master,Finance,Accountant,3,Hyderabad,Full-Time,2025-01-18,2025-04-26,False,Performance / Termination,137500,15,3,7,3,9
E00864,Male,31,Single,PhD,Research & Development,Product Engineer,3,Bengaluru,Full-Time,2022-05-04,,True,,177500,0,4,6,44,10
E02919,Female,26,Married,High School,Customer Support,Escalation Specialist,2,Bengaluru,Full-Time,2020-01-18,,True,,55500,0,4,4,72,10
E02717,Female,25,Married,Diploma,Operations,Operations Analyst,2,Mumbai,Full-Time,2025-11-21,2025-12-06,False,Resigned,110000,0,2,5,1,6
E02989,Male,26,Married,PhD,IT,IT Support,1,Bengaluru,Full-Time,2025-04-15,2025-08-10,False,Resigned,83500,5,3,5,3,12
E00691,Female,46,Married,Bachelor,Sales,Account Executive,7,Mumbai,Full-Time,2023-05-26,,True,,180500,5,3,7,31,17
E02382,Male,31,Married,High School,Research & Development,Data Scientist,3,Mumbai,Full-Time,2022-05-20,,True,,137500,10,5,9,44,7
E01752,Male,43,Married,Master,Human Resources,HR Generalist,6,Mumbai,Full-Time,2020-03-04,,True,,133500,0,4,3,70,3
E01037,Female,37,Married,Master,Operations,Operations Analyst,5,Hyderabad,Contract,2025-06-07,2025-08-27,False,Retirement,135000,5,5,7,2,12
E02855,Female,29,Married,Diploma,Marketing,Marketing Analyst,3,Mumbai,Full-Time,2025-05-20,,True,,105000,5,3,4,7,7
E02898,Male,29,Single,High School,Customer Support,Escalation Specialist,4,Hyderabad,Full-Time,2025-01-18,2025-03-10,False,Resigned,59500,0,3,3,1,12
E00796,Female,32,Married,PhD,Marketing,SEO Specialist,5,Chennai,Full-Time,2024-03-08,,True,,130000,0,4,6,22,7
E00700,male,28,Married,PhD,Sales,Business Development,2,Chennai,Full-Time,2024-07-29,,True,,102000,0,4,4,17,0
E02047,Female,28,Married,High School,Research & Development,Product Engineer,3,Bengaluru,Full-Time,2020-06-09,,True,,182000,5,3,6,67,9
